paper_id,claim_id,table_figure,claim,value_script,value_paper,match,value_rewrite,match_rewrite,defect_locus,notes
coppock_ekins_kirby_2018,t8_veterans_op_ed_veterans_std_error,table_8,Veterans / Op-ed: Veterans / std.error,0.05387,0.054,1,0.0538712025992015,1,,
coppock_ekins_kirby_2018,t8_veterans_op_ed_wall_street_estimate,table_8,Veterans / Op-ed: Wall Street / estimate,-0.11347,-0.113,1,-0.113470549069459,1,,
coppock_ekins_kirby_2018,t8_veterans_op_ed_wall_street_std_error,table_8,Veterans / Op-ed: Wall Street / std.error,0.056710000000000003,0.057,1,0.0567085985970311,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_experiment_estimate,table_8,Veterans / Elite Experiment / estimate,0.05998,0.060,1,0.0599787546362034,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_experiment_std_error,table_8,Veterans / Elite Experiment / std.error,0.05911,0.059,1,0.0591142256909266,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_x_amtrak_estimate,table_8,Veterans / Elite X Amtrak / estimate,0.08003,0.080,1,0.0800251447028223,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_x_amtrak_std_error,table_8,Veterans / Elite X Amtrak / std.error,0.0858,0.086,1,0.0858016549605736,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_x_flat_tax_estimate,table_8,Veterans / Elite X Flat Tax / estimate,-0.04841,-0.048,1,-0.0484128054540425,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_x_flat_tax_std_error,table_8,Veterans / Elite X Flat Tax / std.error,0.08364,0.084,1,0.0836430242929735,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_x_veterans_estimate,table_8,Veterans / Elite X Veterans / estimate,-0.49296,-0.493,1,-0.492957944927845,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_x_veterans_std_error,table_8,Veterans / Elite X Veterans / std.error,0.08296,0.083,1,0.082963222325128,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_x_wall_street_estimate,table_8,Veterans / Elite X Wall Street / estimate,0.08148,0.081,1,0.0814827340187685,1,,
coppock_ekins_kirby_2018,t8_veterans_elite_x_wall_street_std_error,table_8,Veterans / Elite X Wall Street / std.error,0.08578,0.086,1,0.0857768411554214,1,,
coppock_ekins_kirby_2018,t8_veterans_constant_estimate,table_8,Veterans / Constant / estimate,-0.10339,-0.103,1,-0.103389316866525,1,,
coppock_ekins_kirby_2018,t8_veterans_constant_std_error,table_8,Veterans / Constant / std.error,0.03953,0.040,1,0.0395311292571391,1,,
coppock_ekins_kirby_2018,t8_wall_street_op_ed_amtrak_estimate,table_8,Wall Street / Op-ed: Amtrak / estimate,-0.03394,-0.034,1,-0.0339362322039541,1,,
coppock_ekins_kirby_2018,t8_wall_street_op_ed_amtrak_std_error,table_8,Wall Street / Op-ed: Amtrak / std.error,0.05397,0.054,1,0.0539727635299014,1,,
coppock_ekins_kirby_2018,t8_wall_street_op_ed_flat_tax_estimate,table_8,Wall Street / Op-ed: Flat Tax / estimate,-0.02339,-0.023,1,-0.0233939772236137,1,,
coppock_ekins_kirby_2018,t8_wall_street_op_ed_flat_tax_std_error,table_8,Wall Street / Op-ed: Flat Tax / std.error,0.05572,0.056,1,0.0557165046115376,1,,
coppock_ekins_kirby_2018,t8_wall_street_op_ed_veterans_estimate,table_8,Wall Street / Op-ed: Veterans / estimate,-0.08989,-0.090,1,-0.0898881725209601,1,,
coppock_ekins_kirby_2018,t8_wall_street_op_ed_veterans_std_error,table_8,Wall Street / Op-ed: Veterans / std.error,0.05379,0.054,1,0.053786742526205,1,,
coppock_ekins_kirby_2018,t8_wall_street_op_ed_wall_street_estimate,table_8,Wall Street / Op-ed: Wall Street / estimate,0.69764,0.698,1,0.697642537658945,1,,
coppock_ekins_kirby_2018,t8_wall_street_op_ed_wall_street_std_error,table_8,Wall Street / Op-ed: Wall Street / std.error,0.05566,0.056,1,0.0556613742682163,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_experiment_estimate,table_8,Wall Street / Elite Experiment / estimate,-0.02736,-0.027,1,-0.0273625610537292,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_experiment_std_error,table_8,Wall Street / Elite Experiment / std.error,0.0583,0.058,1,0.0582972817358769,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_x_amtrak_estimate,table_8,Wall Street / Elite X Amtrak / estimate,0.04424,0.044,1,0.0442424833841641,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_x_amtrak_std_error,table_8,Wall Street / Elite X Amtrak / std.error,0.08265,0.083,1,0.0826486172565789,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_x_flat_tax_estimate,table_8,Wall Street / Elite X Flat Tax / estimate,-0.01561,-0.016,1,-0.0156117436194472,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_x_flat_tax_std_error,table_8,Wall Street / Elite X Flat Tax / std.error,0.08347,0.083,1,0.083471441413571,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_x_veterans_estimate,table_8,Wall Street / Elite X Veterans / estimate,0.15564,0.156,1,0.15563660679045,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_x_veterans_std_error,table_8,Wall Street / Elite X Veterans / std.error,0.08303,0.083,1,0.0830296826358439,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_x_wall_street_estimate,table_8,Wall Street / Elite X Wall Street / estimate,-0.127,-0.127,1,-0.127000227478704,1,,
coppock_ekins_kirby_2018,t8_wall_street_elite_x_wall_street_std_error,table_8,Wall Street / Elite X Wall Street / std.error,0.08198,0.082,1,0.0819811774495279,1,,
coppock_ekins_kirby_2018,t8_wall_street_constant_estimate,table_8,Wall Street / Constant / estimate,-0.0958,-0.096,1,-0.0957976126702404,1,,
coppock_ekins_kirby_2018,t8_wall_street_constant_std_error,table_8,Wall Street / Constant / std.error,0.03831,0.038,1,0.0383091942009363,1,,
coppock_ekins_kirby_2018,t8_amtrak_r2,table_8,Amtrak / R2,0.02587,0.026,1,0.0258694610526997,1,,
coppock_ekins_kirby_2018,t8_amtrak_n,table_8,Amtrak / N,5182,5182,1,5182,1,,
coppock_ekins_kirby_2018,t8_flat_tax_r2,table_8,Flat Tax / R2,0.02104,0.021,1,0.0210378488105005,1,,
coppock_ekins_kirby_2018,t8_flat_tax_n,table_8,Flat Tax / N,5182,5182,1,5182,1,,
coppock_ekins_kirby_2018,t8_veterans_r2,table_8,Veterans / R2,0.04509,0.045,1,0.0450942921592569,1,,
coppock_ekins_kirby_2018,t8_veterans_n,table_8,Veterans / N,5182,5182,1,5182,1,,
coppock_ekins_kirby_2018,t8_wall_street_r2,table_8,Wall Street / R2,0.07562,0.076,1,0.0756225888250677,1,,
coppock_ekins_kirby_2018,t8_wall_street_n,table_8,Wall Street / N,5182,5182,1,5182,1,,
coppock_ekins_kirby_2018,t9_mturk_amtrak_main_dv_f_test_p,table_9,MTurk / Amtrak / Main DV / F test p,0.04171,0.045,0,0.0449570837582163,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_amtrak_scale_dv_f_test_p,table_9,MTurk / Amtrak / Scale DV / F test p,0.01961,0.029,0,0.0293600686827287,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_climate_main_dv_f_test_p,table_9,MTurk / Climate / Main DV / F test p,0.88325,0.845,0,0.845240780107221,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_climate_scale_dv_f_test_p,table_9,MTurk / Climate / Scale DV / F test p,0.36227,0.243,0,0.24333190368992,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_flat_tax_main_dv_f_test_p,table_9,MTurk / Flat Tax / Main DV / F test p,0.00934,0.009,1,0.00909623436367859,1,,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_flat_tax_scale_dv_f_test_p,table_9,MTurk / Flat Tax / Scale DV / F test p,3.7e-4,0.001,0,0.000571841937119938,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_veterans_main_dv_f_test_p,table_9,MTurk / Veterans / Main DV / F test p,0.87586,0.878,0,0.878491805270388,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_veterans_scale_dv_f_test_p,table_9,MTurk / Veterans / Scale DV / F test p,0.61452,0.562,0,0.561730578272753,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_wall_street_main_dv_f_test_p,table_9,MTurk / Wall Street / Main DV / F test p,0.34112,0.310,0,0.310268733745723,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_mturk_wall_street_scale_dv_f_test_p,table_9,MTurk / Wall Street / Scale DV / F test p,0.37365,0.371,0,0.370861837040799,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_elite_amtrak_main_dv_f_test_p,table_9,Elite / Amtrak / Main DV / F test p,0.48662,0.436,0,0.435777562595373,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_elite_amtrak_scale_dv_f_test_p,table_9,Elite / Amtrak / Scale DV / F test p,0.38321,0.342,0,0.342329789389976,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_elite_flat_tax_main_dv_f_test_p,table_9,Elite / Flat Tax / Main DV / F test p,0.18665,0.146,0,0.146373754584233,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_elite_flat_tax_scale_dv_f_test_p,table_9,Elite / Flat Tax / Scale DV / F test p,0.28396,0.293,0,0.292564606382926,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_elite_veterans_main_dv_f_test_p,table_9,Elite / Veterans / Main DV / F test p,0.43136,0.434,0,0.433727023000765,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_elite_veterans_scale_dv_f_test_p,table_9,Elite / Veterans / Scale DV / F test p,0.31961,0.291,0,0.290894358921911,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_elite_wall_street_main_dv_f_test_p,table_9,Elite / Wall Street / Main DV / F test p,0.37184,0.316,0,0.316111261911197,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t9_elite_wall_street_scale_dv_f_test_p,table_9,Elite / Wall Street / Scale DV / F test p,0.28259,0.265,0,0.264787471624505,1,environment,Archive returns the HC2 F test under current estimatr; the published value is the classical F test the same code produced in 2018. The rewrite reports both and value_rewrite is p_classical.
coppock_ekins_kirby_2018,t11_elite_amtrak_25th_estimate,table_11,Elite / Amtrak / 25th / estimate,0.04498,0.04,1,0.0449774043524046,1,,
coppock_ekins_kirby_2018,t11_elite_amtrak_25th_std_error,table_11,Elite / Amtrak / 25th / std.error,0.02677,0.03,1,0.0267686188537462,1,,
coppock_ekins_kirby_2018,t11_mturk_amtrak_25th_estimate,table_11,MTurk / Amtrak / 25th / estimate,0.11526,0.12,1,0.115260116229593,1,,
coppock_ekins_kirby_2018,t11_mturk_amtrak_25th_std_error,table_11,MTurk / Amtrak / 25th / std.error,0.0222,0.02,1,0.0221952285936486,1,,
coppock_ekins_kirby_2018,t11_elite_amtrak_50th_estimate,table_11,Elite / Amtrak / 50th / estimate,0.09524,0.10,1,0.0952362671112675,1,,
coppock_ekins_kirby_2018,t11_elite_amtrak_50th_std_error,table_11,Elite / Amtrak / 50th / std.error,0.03412,0.03,1,0.0341196504521443,1,,
coppock_ekins_kirby_2018,t11_mturk_amtrak_50th_estimate,table_11,MTurk / Amtrak / 50th / estimate,0.14503,0.15,1,0.145025771946549,1,,
coppock_ekins_kirby_2018,t11_mturk_amtrak_50th_std_error,table_11,MTurk / Amtrak / 50th / std.error,0.02802,0.03,1,0.0280205524344624,1,,
coppock_ekins_kirby_2018,t11_elite_amtrak_75th_estimate,table_11,Elite / Amtrak / 75th / estimate,0.08799,0.09,1,0.0879914004914007,1,,
coppock_ekins_kirby_2018,t11_elite_amtrak_75th_std_error,table_11,Elite / Amtrak / 75th / std.error,0.03274,0.03,1,0.0327415526027874,1,,
coppock_ekins_kirby_2018,t11_mturk_amtrak_75th_estimate,table_11,MTurk / Amtrak / 75th / estimate,0.22665,0.23,1,0.226650400986713,1,,
coppock_ekins_kirby_2018,t11_mturk_amtrak_75th_std_error,table_11,MTurk / Amtrak / 75th / std.error,0.02688,0.03,1,0.0268810752154719,1,,
coppock_ekins_kirby_2018,t11_mturk_climate_25th_estimate,table_11,MTurk / Climate / 25th / estimate,0.10168,0.10,1,0.101681051503356,1,,
coppock_ekins_kirby_2018,t11_mturk_climate_25th_std_error,table_11,MTurk / Climate / 25th / std.error,0.02293,0.02,1,0.0229254309495161,1,,
coppock_ekins_kirby_2018,t11_mturk_climate_50th_estimate,table_11,MTurk / Climate / 50th / estimate,0.10877,0.11,1,0.108771929824561,1,,
coppock_ekins_kirby_2018,t11_mturk_climate_50th_std_error,table_11,MTurk / Climate / 50th / std.error,0.02866,0.03,1,0.0286557253831527,1,,
coppock_ekins_kirby_2018,t11_mturk_climate_75th_estimate,table_11,MTurk / Climate / 75th / estimate,0.10358,0.10,1,0.10358210639138,1,,
coppock_ekins_kirby_2018,t11_mturk_climate_75th_std_error,table_11,MTurk / Climate / 75th / std.error,0.02655,0.03,1,0.0265458369691184,1,,
coppock_ekins_kirby_2018,t11_elite_flat_tax_25th_estimate,table_11,Elite / Flat Tax / 25th / estimate,0.01696,0.02,1,0.0169556078370872,1,,
coppock_ekins_kirby_2018,t11_elite_flat_tax_25th_std_error,table_11,Elite / Flat Tax / 25th / std.error,0.02866,0.03,1,0.0286594925632656,1,,
coppock_ekins_kirby_2018,t11_mturk_flat_tax_25th_estimate,table_11,MTurk / Flat Tax / 25th / estimate,0.08395,0.08,1,0.0839491227397471,1,,
coppock_ekins_kirby_2018,t11_mturk_flat_tax_25th_std_error,table_11,MTurk / Flat Tax / 25th / std.error,0.02317,0.02,1,0.0231662975559227,1,,
coppock_ekins_kirby_2018,t11_elite_flat_tax_50th_estimate,table_11,Elite / Flat Tax / 50th / estimate,0.02188,0.02,1,0.0218827136686207,1,,
coppock_ekins_kirby_2018,t11_elite_flat_tax_50th_std_error,table_11,Elite / Flat Tax / 50th / std.error,0.03308,0.03,1,0.0330816196629601,1,,
coppock_ekins_kirby_2018,t11_mturk_flat_tax_50th_estimate,table_11,MTurk / Flat Tax / 50th / estimate,0.19686,0.20,1,0.1968590631967,1,,
coppock_ekins_kirby_2018,t11_mturk_flat_tax_50th_std_error,table_11,MTurk / Flat Tax / 50th / std.error,0.0276,0.03,1,0.0276039246644668,1,,
coppock_ekins_kirby_2018,t11_elite_flat_tax_75th_estimate,table_11,Elite / Flat Tax / 75th / estimate,0.05683,0.06,1,0.0568304535637148,1,,
coppock_ekins_kirby_2018,t11_elite_flat_tax_75th_std_error,table_11,Elite / Flat Tax / 75th / std.error,0.03138,0.03,1,0.0313815625911585,1,,
coppock_ekins_kirby_2018,t11_mturk_flat_tax_75th_estimate,table_11,MTurk / Flat Tax / 75th / estimate,0.1819,0.18,1,0.181904829724415,1,,
coppock_ekins_kirby_2018,t11_mturk_flat_tax_75th_std_error,table_11,MTurk / Flat Tax / 75th / std.error,0.02686,0.03,1,0.0268602410219505,1,,
coppock_ekins_kirby_2018,t11_elite_veterans_25th_estimate,table_11,Elite / Veterans / 25th / estimate,0.01763,0.02,1,0.0176329093281147,1,,
coppock_ekins_kirby_2018,t11_elite_veterans_25th_std_error,table_11,Elite / Veterans / 25th / std.error,0.0278,0.03,1,0.0278042239295354,1,,
coppock_ekins_kirby_2018,t11_mturk_veterans_25th_estimate,table_11,MTurk / Veterans / 25th / estimate,0.16803,0.17,1,0.16803358825063,1,,
coppock_ekins_kirby_2018,t11_mturk_veterans_25th_std_error,table_11,MTurk / Veterans / 25th / std.error,0.02076,0.02,1,0.0207614473767299,1,,
coppock_ekins_kirby_2018,t11_elite_veterans_50th_estimate,table_11,Elite / Veterans / 50th / estimate,0.07783,0.08,1,0.0778294194390084,1,,
coppock_ekins_kirby_2018,t11_elite_veterans_50th_std_error,table_11,Elite / Veterans / 50th / std.error,0.03338,0.03,1,0.0333760994351278,1,,
coppock_ekins_kirby_2018,t11_mturk_veterans_50th_estimate,table_11,MTurk / Veterans / 50th / estimate,0.27534,0.28,1,0.275337837837839,1,,
coppock_ekins_kirby_2018,t11_mturk_veterans_50th_std_error,table_11,MTurk / Veterans / 50th / std.error,0.02641,0.03,1,0.0264066782677868,1,,
coppock_ekins_kirby_2018,t11_elite_veterans_75th_estimate,table_11,Elite / Veterans / 75th / estimate,0.09323,0.09,1,0.0932301859099799,1,,
coppock_ekins_kirby_2018,t11_elite_veterans_75th_std_error,table_11,Elite / Veterans / 75th / std.error,0.03149,0.03,1,0.0314913847388102,1,,
coppock_ekins_kirby_2018,t11_mturk_veterans_75th_estimate,table_11,MTurk / Veterans / 75th / estimate,0.29303,0.29,1,0.293033588250631,1,,
coppock_ekins_kirby_2018,t11_mturk_veterans_75th_std_error,table_11,MTurk / Veterans / 75th / std.error,0.02686,0.03,1,0.0268566272831004,1,,
coppock_ekins_kirby_2018,t11_elite_wall_street_25th_estimate,table_11,Elite / Wall Street / 25th / estimate,0.13591,0.14,1,0.135913865546218,1,,
coppock_ekins_kirby_2018,t11_elite_wall_street_25th_std_error,table_11,Elite / Wall Street / 25th / std.error,0.02429,0.02,1,0.0242888103623723,1,,
coppock_ekins_kirby_2018,t11_mturk_wall_street_25th_estimate,table_11,MTurk / Wall Street / 25th / estimate,0.15793,0.16,1,0.157934870129524,1,,
coppock_ekins_kirby_2018,t11_mturk_wall_street_25th_std_error,table_11,MTurk / Wall Street / 25th / std.error,0.02104,0.02,1,0.0210361431534381,1,,
coppock_ekins_kirby_2018,t11_elite_wall_street_50th_estimate,table_11,Elite / Wall Street / 50th / estimate,0.25626,0.26,1,0.256260504201681,1,,
coppock_ekins_kirby_2018,t11_elite_wall_street_50th_std_error,table_11,Elite / Wall Street / 50th / std.error,0.03116,0.03,1,0.0311604759525543,1,,
coppock_ekins_kirby_2018,t11_mturk_wall_street_50th_estimate,table_11,MTurk / Wall Street / 50th / estimate,0.27607,0.28,1,0.276068745234172,1,,
coppock_ekins_kirby_2018,t11_mturk_wall_street_50th_std_error,table_11,MTurk / Wall Street / 50th / std.error,0.02632,0.03,1,0.0263196453108208,1,,
coppock_ekins_kirby_2018,t11_elite_wall_street_75th_estimate,table_11,Elite / Wall Street / 75th / estimate,0.21256,0.21,1,0.212563025210084,1,,
coppock_ekins_kirby_2018,t11_elite_wall_street_75th_std_error,table_11,Elite / Wall Street / 75th / std.error,0.03132,0.03,1,0.0313239043119436,1,,
coppock_ekins_kirby_2018,t11_mturk_wall_street_75th_estimate,table_11,MTurk / Wall Street / 75th / estimate,0.26988,0.27,1,0.269875168636986,1,,
coppock_ekins_kirby_2018,t11_mturk_wall_street_75th_std_error,table_11,MTurk / Wall Street / 75th / std.error,0.02676,0.03,1,0.0267574720780588,1,,
coppock_ekins_kirby_2018,t11_elite_precision_weighted_average_25th_estimate,table_11,Elite / Precision weighted average / 25th / estimate,0.06009,0.06,1,0.0600901861688044,1,,
coppock_ekins_kirby_2018,t11_elite_precision_weighted_average_25th_std_error,table_11,Elite / Precision weighted average / 25th / std.error,0.01336,0.01,1,0.0133610972630446,1,,
coppock_ekins_kirby_2018,t11_mturk_precision_weighted_average_25th_estimate,table_11,MTurk / Precision weighted average / 25th / estimate,0.12824,0.13,1,0.128241473353872,1,,
coppock_ekins_kirby_2018,t11_mturk_precision_weighted_average_25th_std_error,table_11,MTurk / Precision weighted average / 25th / std.error,0.00982,0.01,1,0.00981728590477136,1,,
coppock_ekins_kirby_2018,t11_elite_precision_weighted_average_50th_estimate,table_11,Elite / Precision weighted average / 50th / estimate,0.11772,0.12,1,0.117716667846407,1,,
coppock_ekins_kirby_2018,t11_elite_precision_weighted_average_50th_std_error,table_11,Elite / Precision weighted average / 50th / std.error,0.01644,0.02,1,0.0164391636028045,1,,
coppock_ekins_kirby_2018,t11_mturk_precision_weighted_average_50th_estimate,table_11,MTurk / Precision weighted average / 50th / estimate,0.20488,0.20,1,0.204881263716885,1,,
coppock_ekins_kirby_2018,t11_mturk_precision_weighted_average_50th_std_error,table_11,MTurk / Precision weighted average / 50th / std.error,0.01223,0.01,1,0.0122338706346268,1,,
coppock_ekins_kirby_2018,t11_elite_precision_weighted_average_75th_estimate,table_11,Elite / Precision weighted average / 75th / estimate,0.11329,0.11,1,0.113294737583328,1,,
coppock_ekins_kirby_2018,t11_elite_precision_weighted_average_75th_std_error,table_11,Elite / Precision weighted average / 75th / std.error,0.01586,0.02,1,0.0158594446901835,1,,
coppock_ekins_kirby_2018,t11_mturk_precision_weighted_average_75th_estimate,table_11,MTurk / Precision weighted average / 75th / estimate,0.21457,0.21,1,0.214565929814374,1,,
coppock_ekins_kirby_2018,t11_mturk_precision_weighted_average_75th_std_error,table_11,MTurk / Precision weighted average / 75th / std.error,0.01198,0.01,1,0.0119760992863094,1,,
coppock_ekins_kirby_2018,s1_enrolled,text,MTurk subjects enrolled (p. 66),3571,3567,0,3571,0,paper_internal,"Article says 3,567; Table 1 and the data both give 3,571. Text typo, off by 4."
coppock_ekins_kirby_2018,s1_recontact_w2,text,"MTurk Wave 2 recontact rate, percent (p. 66)",83.95407448893867,84,1,83.95407448893867,1,,
coppock_ekins_kirby_2018,s1_recontact_w3,text,"MTurk Wave 3 recontact rate, percent (p. 66)",68.6362363483618,69,1,68.6362363483618,1,,
coppock_ekins_kirby_2018,s1_chisq_w2_p,text,MTurk Wave 2 chi-square p (p. 66),0.10200031748990086,0.10,1,0.10200031748990086,1,,
coppock_ekins_kirby_2018,s1_chisq_w3_p,text,MTurk Wave 3 chi-square p (p. 66),0.6146575003261024,0.61,1,0.6146575003261024,1,,
coppock_ekins_kirby_2018,s2_completed,text,Elite subjects who completed the survey (p. 72),2181,2169,0,2181,0,paper_internal,"Article says 2,169; Table 5 and the data both give 2,181. Same class of text typo as the MTurk count."
coppock_ekins_kirby_2018,s2_w2_complete,text,Elite complete responses in Wave 2 (p. 72),1358,1349,0,1358,0,paper_internal,"Article says 1,349; Table 5 and the data both give 1,358."
coppock_ekins_kirby_2018,s12_dem_pw_average,text,"Democrat precision-weighted average, MTurk main DVs (p. 77)",0.5778457839649647,0.58,1,0.5778457839649647,1,,
coppock_ekins_kirby_2018,s12_dem_pw_average_se,text,Democrat precision-weighted average SE (p. 77),0.04598071200569682,0.05,1,0.04598071200569682,1,,
coppock_ekins_kirby_2018,s12_rep_pw_average,text,"Republican precision-weighted average, MTurk main DVs (p. 77)",0.8769025748765603,0.88,1,0.8769025748765603,1,,
coppock_ekins_kirby_2018,s12_rep_pw_average_se,text,Republican precision-weighted average SE (p. 77),0.08098856093702683,0.08,1,0.08098856093702683,1,,
coppock_ekins_kirby_2018,s12_rep_dem_difference,text,Republican minus Democrat difference (p. 77),0.29905679091159565,0.3,1,0.29905679091159565,1,,
coppock_ekins_kirby_2018,s12_rep_dem_difference_se,text,SE of the Republican minus Democrat difference (p. 77),0.09313094479925207,0.09,1,0.09313094479925207,1,,
coppock_ekins_kirby_2018,s1_reading_minutes_low,text,"Shortest MTurk trimmed mean reading time, minutes (p. 69)",1.814706570783982,2,1,1.814706570783982,1,,"Article says subjects spent an average of two to four minutes reading. The shortest arm (Wall Street) averages 1.81 minutes, which rounds to 2."
coppock_ekins_kirby_2018,s1_reading_minutes_high,text,"Longest MTurk trimmed mean reading time, minutes (p. 69)",4.015699255952382,4,1,4.015699255952382,1,,
coppock_ekins_kirby_2018,,text,"MTurk minus elite trimmed reading time, seconds, amtrak arm (p. 72)",26.408489819096303,,,26.408489819096303,,,Article says the elite sample spent 25 to 45 seconds less. Three of the four arms fall in or near that range; on the veterans op-ed elites spent 31 seconds MORE. The archive's opeds_compliance.R types in only the amtrak and flat tax differences.
coppock_ekins_kirby_2018,s2_reading_gap_high,text,"Largest elite reading-time deficit across the four shared op-eds, seconds (p. 72)",45.60294196202415,45,,45.60294196202415,0,paper_internal,"The article states a 25 to 45 second range. Across the four op-eds both samples saw, the elite deficit runs from 45.6 seconds on the flat tax piece to 30.7 seconds the other way on the veterans piece, and averages 17.4 seconds. The deposit's opeds_compliance.R computes only the amtrak and flat tax arms, whose 26.4 and 45.6 seconds are what the published range brackets."
coppock_ekins_kirby_2018,s2_reading_gap_low,text,"Smallest elite reading-time deficit across the four shared op-eds, seconds (p. 72)",-30.713373491568717,25,,-30.713373491568717,0,paper_internal,"The article states a 25 to 45 second range. On the veterans op-ed the elite sample spent 30.7 seconds MORE than the MTurk sample, so the published range does not contain the smallest of the four differences."
coppock_ekins_kirby_2018,,text,"MTurk minus elite trimmed reading time, seconds, wallstreet arm (p. 72)",28.47551894727873,,,28.47551894727873,,,Article says the elite sample spent 25 to 45 seconds less. Three of the four arms fall in or near that range; on the veterans op-ed elites spent 31 seconds MORE. The archive's opeds_compliance.R types in only the amtrak and flat tax differences.
coppock_ekins_kirby_2018,ab_target_shift,text,"Mean on-target effect on the main dependent variables, both samples (p. 59)",,0.5,,0.565297562462803,,,"The abstract hedges the figure as approximate and does not say which average it means, so no verdict is drawn. The nine on-target main-DV effects run from 0.045 to 0.915 and average 0.565. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,ab_nontarget_small,text,"Non-target main-DV effects significant at 0.05, both samples (p. 59)",,,,2,,,"Two of the 32 non-target effects on the main dependent variables reach 0.05, both on MTurk. A shape claim with no threshold stated, so no verdict. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,ab_parties_similar,text,Sample-by-issue-by-outcome cells in which all three party groups move in the predicted direction (p. 59),,,,15,,,"Fifteen of the 18 cells have all three party estimates positive; the smallest party estimate anywhere is -0.160. A shape claim, so no verdict. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,s1_main_target_min,text,Smallest MTurk on-target effect on a main dependent variable (p. 70),,0.427,,0.426688102893894,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
